order_id,customer_id,order_purchase_timestamp,customer_city,customer_state,product_category,price,freight_value,warehouse_processing_days,distance_km,traffic_index,weather_severity,seller_id,shipping_limit_date,delivery_days_actual,order_delivered_customer_date,order_estimated_delivery_date,delivery_status,delivery_speed_km_h,purchase_month,purchase_dow,purchase_hour,is_peak_season,is_weekend,freight_ratio,customer_city_encoded,customer_state_encoded,product_category_encoded,delivery_status_encoded
ORD-00782,CUST-6463,2024-08-16,Bangalore,KA,fashion,31875.57,157.6,0,324.1986097367771,5.107132869450313,4.362688611155628,SELLER-139,2024-08-18,3.5,2024-08-19 12:00:00,2024-08-20 14:54:13.799406288,On-Time,3.859507258771156,8,4,0,0,0,0.004944070205796922,1,2,2,2
ORD-00783,CUST-8450,2024-12-06,Pune,MH,fashion,45773.51,155.96,2,963.1277939500828,0.8229354101797604,6.326662538183997,SELLER-372,2024-12-09,8.6,2024-12-14 14:24:00,2024-12-13 19:34:31.206986434,At Risk,4.666316831153503,12,4,0,1,0,0.0034071364171893923,9,3,2,0
ORD-00784,CUST-9420,2024-03-06,Hyderabad,TG,health_beauty,10828.27,296.58,0,354.5896671525287,6.167241127000736,1.2112802699775316,SELLER-799,2024-03-09,3.1,2024-03-09 02:24:00,2024-03-10 18:33:02.736209888,On-Time,4.765990149899579,3,2,0,0,0,0.027386887574139342,4,5,4,2
ORD-00785,CUST-4959,2024-03-15,Ahmedabad,GJ,electronics,33431.01,186.56,1,353.0358784920876,0.0910994388220165,2.726305088675055,SELLER-966,2024-03-19,3.4,2024-03-18 09:36:00,2024-03-19 18:21:51.499508578,On-Time,4.326420079559897,3,4,0,0,0,0.005580280695058418,0,1,1,2
ORD-00786,CUST-2313,2024-04-12,Pune,MH,sports,4395.58,291.54,1,599.7238294648841,7.760221784402446,5.076480860176246,SELLER-192,2024-04-15,5.3,2024-04-17 07:12:00,2024-04-17 23:58:00.694328828,On-Time,4.714809980069845,4,4,0,0,0,0.06631063235514878,9,3,6,2
ORD-00787,CUST-8847,2024-07-10,Chennai,TN,fashion,30385.88,160.61,1,971.2655765614596,6.505849866461234,3.1557330817997507,SELLER-141,2024-07-12,7.5,2024-07-17 12:00:00,2024-07-17 20:33:06.729074550,On-Time,5.395919869785887,7,2,0,0,0,0.005285504796807043,2,6,2,2
ORD-00788,CUST-2070,2024-09-08,Pune,MH,sports,8614.62,246.99,3,983.2496414934704,2.1262474936350726,9.910853381353594,SELLER-564,2024-09-12,11.9,2024-09-19 21:36:00,2024-09-15 21:59:23.845125183,Delayed,3.4427508455653726,9,6,0,0,1,0.028667698900369326,9,3,6,1
ORD-00789,CUST-4285,2024-08-13,Bangalore,KA,grocery,36929.7,157.33,1,583.861384039553,3.747509161760937,4.314314670374882,SELLER-478,2024-08-17,6.2,2024-08-19 04:48:00,2024-08-18 22:03:48.117905089,At Risk,3.9237996239217265,8,1,0,0,0,0.004260141291662493,1,2,3,0
ORD-00790,CUST-9949,2024-10-20,Delhi,DL,sports,15410.95,81.55,1,11.076149606883206,0.0780669448889026,8.697991535922164,SELLER-206,2024-10-22,4.3,2024-10-24 07:12:00,2024-10-23 01:19:44.896630172,At Risk,0.10732703107444969,10,6,0,1,1,0.005291348596381379,3,0,6,0
ORD-00791,CUST-4095,2024-11-01,Kolkata,WB,health_beauty,23437.85,287.28,3,901.6499852607157,6.936838149712051,8.965098356138645,SELLER-427,2024-11-05,10.4,2024-11-11 09:36:00,2024-11-08 12:11:52.793632631,Delayed,3.6123797486406874,11,4,0,1,0,0.012256574021336371,6,8,4,1
ORD-00792,CUST-1320,2024-04-07,Delhi,DL,fashion,30171.81,279.1,2,574.5355849312776,3.226681375097193,8.3600699972235,SELLER-164,2024-04-10,7.2,2024-04-14 04:48:00,2024-04-12 20:56:39.372690312,At Risk,3.3248587090930415,4,6,0,0,1,0.009250049962201069,3,0,2,0
ORD-00793,CUST-3321,2024-12-03,Bangalore,KA,books,8978.03,118.69,1,372.3364442070365,5.715889152967192,0.4689824094516781,SELLER-464,2024-12-06,5.4,2024-12-08 09:36:00,2024-12-07 20:40:49.343897441,At Risk,2.872966390486392,12,1,0,1,0,0.013218577062333012,1,2,0,0
ORD-00794,CUST-1555,2024-10-12,Kolkata,WB,sports,37211.07,198.29,1,830.903189605779,9.567276279144629,9.477467316133517,SELLER-920,2024-10-16,8.7,2024-10-20 16:48:00,2024-10-19 03:42:30.177909696,At Risk,3.9794214061579454,10,5,0,1,1,0.005328647398545687,6,8,6,0
ORD-00795,CUST-5939,2024-11-30,Chennai,TN,fashion,15480.7,286.49,3,405.834134756703,2.99466712947585,1.2874256213317692,SELLER-583,2024-12-02,6.0,2024-12-06 00:00:00,2024-12-05 00:42:00.346214894,At Risk,2.8182926024771042,11,5,0,1,1,0.01850507373221287,2,6,2,0
ORD-00796,CUST-6432,2024-12-12,Ahmedabad,GJ,home_decor,33287.41,253.15,2,43.70406113826202,9.902378840873183,0.344036277142945,SELLER-746,2024-12-15,4.6,2024-12-16 14:24:00,2024-12-15 05:14:40.154411728,At Risk,0.3958701190059966,12,3,0,1,0,0.007604748920119644,0,1,5,0
ORD-00797,CUST-2386,2024-11-03,Jaipur,RJ,grocery,8335.01,104.94,2,822.8615008264486,6.3272838600756645,4.143696079065576,SELLER-123,2024-11-05,9.0,2024-11-12 00:00:00,2024-11-10 02:44:36.168357022,At Risk,3.8095439853076325,11,6,0,1,1,0.012588756491414957,5,4,3,0
ORD-00798,CUST-5763,2024-09-05,Bangalore,KA,books,34561.82,242.5,2,550.4008070095647,2.4208866628550494,1.946340327578561,SELLER-639,2024-09-08,5.6,2024-09-10 14:24:00,2024-09-10 18:02:53.148628129,On-Time,4.095244099773548,9,3,0,0,0,0.007016209904168699,1,2,0,2
ORD-00799,CUST-7854,2024-06-14,Lucknow,UP,home_decor,6845.31,139.49,3,344.76210284195423,4.367778830212577,1.8419652966323616,SELLER-161,2024-06-17,6.7,2024-06-20 16:48:00,2024-06-18 17:22:17.228427726,At Risk,2.1440429281216056,6,4,0,0,0,0.02037447909895988,7,7,5,0
ORD-00800,CUST-8637,2024-11-30,Bangalore,KA,home_decor,21555.15,81.51,0,258.3834525903127,7.404531223835898,2.878196133761506,SELLER-590,2024-12-04,2.8,2024-12-02 19:12:00,2024-12-04 07:00:21.651519018,On-Time,3.8449918540225108,11,5,0,1,1,0.003781287474804174,1,2,5,2
ORD-00801,CUST-5841,2024-01-30,Bangalore,KA,sports,12736.7,275.92,0,597.8594848212714,4.464779076830813,2.4840560524685484,SELLER-372,2024-02-03,5.4,2024-02-04 09:36:00,2024-02-04 23:44:35.297442792,On-Time,4.613113308806105,1,1,0,0,0,0.02166168146525668,1,2,6,2
ORD-00802,CUST-4867,2024-09-03,Kolkata,WB,home_decor,37544.57,278.14,1,215.9690527428492,0.6850756734155239,6.847954021501531,SELLER-328,2024-09-05,4.3,2024-09-07 07:12:00,2024-09-07 01:54:58.630784906,At Risk,2.0927233792911744,9,1,0,0,0,0.0074080643868237985,6,8,5,0
ORD-00803,CUST-4793,2024-04-15,Mumbai,MH,health_beauty,13470.73,100.58,1,330.6123776914332,1.6860366138254237,1.8677730663607008,SELLER-119,2024-04-19,4.4,2024-04-19 09:36:00,2024-04-19 15:40:24.547162702,On-Time,3.1307990311688747,4,0,0,0,0,0.007466004737327722,8,3,4,2
ORD-00804,CUST-8373,2024-02-20,Pune,MH,health_beauty,44145.01,252.04,1,640.1650063198438,7.912977457839455,5.431183051972585,SELLER-102,2024-02-23,6.7,2024-02-26 16:48:00,2024-02-26 04:49:11.282730170,At Risk,3.981125661193058,2,1,0,0,0,0.005709236236751633,9,3,4,0
ORD-00805,CUST-3513,2024-03-21,Mumbai,MH,sports,44645.1,124.5,0,882.7290059018727,6.483730757180614,9.864265461435298,SELLER-520,2024-03-24,6.7,2024-03-27 16:48:00,2024-03-28 09:55:38.930549612,On-Time,5.489608245658412,3,3,0,0,0,0.0027885974362822285,8,3,6,2
ORD-00806,CUST-4803,2024-05-12,Chennai,TN,fashion,10223.85,119.66,3,537.5614251076828,5.698254773321337,4.323824209562889,SELLER-829,2024-05-14,7.7,2024-05-19 16:48:00,2024-05-17 16:30:26.535646517,Delayed,2.9088821704961187,5,6,0,0,1,0.01170286116666748,2,6,2,1
ORD-00807,CUST-3327,2024-10-11,Lucknow,UP,electronics,30885.37,319.58,1,761.5153343161016,1.676219707554013,6.418731087954365,SELLER-406,2024-10-13,7.4,2024-10-18 09:36:00,2024-10-17 19:22:54.624424555,At Risk,4.287811567095166,10,4,0,1,0,0.01034695886891208,7,7,1,0
ORD-00808,CUST-9809,2024-05-17,Ahmedabad,GJ,fashion,4842.02,290.64,3,765.4299977254115,8.377574453503394,9.693716777298736,SELLER-531,2024-05-20,11.1,2024-05-28 02:24:00,2024-05-23 19:51:05.759017381,Delayed,2.873235727197491,5,4,0,0,0,0.060012141184632724,0,1,2,1
ORD-00809,CUST-3165,2024-07-02,Hyderabad,TG,fashion,19881.09,145.59,1,667.710413132793,9.6074010958625,1.3763899804136426,SELLER-235,2024-07-06,6.6,2024-07-08 14:24:00,2024-07-08 08:07:30.898473369,At Risk,4.215343517252482,7,1,0,0,0,0.007322670805735212,4,5,2,0
ORD-00810,CUST-4308,2024-11-25,Chennai,TN,fashion,35809.43,278.98,3,253.37995430371248,0.4088709749066954,4.186070092930494,SELLER-614,2024-11-29,5.6,2024-11-30 14:24:00,2024-11-29 06:24:20.140259207,At Risk,1.8852675171407183,11,0,0,1,0,0.007790467749200443,2,6,2,0
ORD-00811,CUST-7452,2024-09-29,Hyderabad,TG,fashion,33141.45,118.7,3,868.1207121687395,0.7803187065385531,8.501924001952542,SELLER-292,2024-10-01,10.0,2024-10-09 00:00:00,2024-10-06 08:10:28.147656895,Delayed,3.6171696340364146,9,6,0,0,1,0.003581509514233257,4,5,2,1
ORD-00812,CUST-9067,2024-12-05,Hyderabad,TG,books,31422.68,204.11,0,441.9128990831708,8.847245033145647,9.3230568274488,SELLER-684,2024-12-07,5.9,2024-12-10 21:36:00,2024-12-10 05:01:46.372403933,At Risk,3.120853807084539,12,3,0,1,0,0.006495420014460433,4,5,0,0
ORD-00813,CUST-8642,2024-03-09,Ahmedabad,GJ,electronics,14485.77,102.44,3,53.76863649634356,8.155522540321282,6.012360579589052,SELLER-514,2024-03-12,6.1,2024-03-15 02:24:00,2024-03-12 06:27:08.050966418,Delayed,0.36727210721546155,3,5,0,0,1,0.007071279519175081,0,1,1,1
ORD-00814,CUST-7404,2024-02-03,Delhi,DL,books,19212.23,260.61,2,252.16654336882988,6.1793445551129365,1.4342060254022335,SELLER-972,2024-02-06,5.1,2024-02-08 02:24:00,2024-02-07 06:15:35.946735330,At Risk,2.0601841778499175,2,5,0,0,1,0.013564090993549759,3,0,0,0
ORD-00815,CUST-1992,2024-09-18,Mumbai,MH,home_decor,5595.83,229.46,0,767.8928705583226,9.44965208986138,9.014715839476551,SELLER-217,2024-09-20,7.2,2024-09-25 04:48:00,2024-09-24 20:08:49.720081194,At Risk,4.4438244823977,9,2,0,0,0,0.04099820791412282,8,3,5,0
ORD-00816,CUST-6424,2024-02-22,Bangalore,KA,grocery,36091.63,193.05,1,78.44200245931448,6.464305779920032,1.7444656619094256,SELLER-765,2024-02-25,3.3,2024-02-25 07:12:00,2024-02-25 09:24:46.945062426,On-Time,0.9904293239812436,2,3,0,0,0,0.0053487374015138275,1,2,3,2
ORD-00817,CUST-5381,2024-07-23,Jaipur,RJ,fashion,25442.5,310.0,0,155.89075813336208,2.159852757295033,3.5287784833211857,SELLER-308,2024-07-25,2.7,2024-07-25 16:48:00,2024-07-26 18:42:24.807513611,On-Time,2.4057215761321307,7,1,0,0,0,0.012183858352820957,5,4,2,2
ORD-00818,CUST-4174,2024-05-05,Hyderabad,TG,grocery,35583.9,65.68,2,697.2845478812874,7.286423237169002,3.755079777622617,SELLER-133,2024-05-07,8.7,2024-05-13 16:48:00,2024-05-11 11:40:26.924684712,Delayed,3.3394853825732156,5,6,0,0,1,0.0018457266986839924,4,5,3,1
ORD-00819,CUST-5782,2024-08-22,Lucknow,UP,health_beauty,12822.7,91.94,2,893.6747818302651,6.457103447456372,4.472915398726281,SELLER-748,2024-08-26,7.8,2024-08-29 19:12:00,2024-08-29 11:14:27.505750672,At Risk,4.773903749093297,8,3,0,0,0,0.007169537652939479,7,7,4,0
ORD-00820,CUST-6560,2024-02-12,Chennai,TN,sports,16559.69,199.56,3,637.3946850070605,9.857447020100292,7.901658159309496,SELLER-417,2024-02-14,9.2,2024-02-21 04:48:00,2024-02-18 04:29:14.503923049,Delayed,2.8867512907928465,2,0,0,0,0,0.012050222545075116,2,6,6,1
ORD-00821,CUST-8460,2024-08-27,Delhi,DL,sports,17043.66,133.53,2,230.06814329125905,2.1389573637479176,8.021443781024846,SELLER-219,2024-08-30,5.1,2024-09-01 02:24:00,2024-08-31 03:36:29.437901824,At Risk,1.879641693556038,8,1,0,0,0,0.007834125174688143,3,0,6,0
ORD-00822,CUST-4078,2024-04-20,Hyderabad,TG,books,1774.25,204.95,2,62.87962561705312,5.97884936362599,7.196550732781142,SELLER-726,2024-04-24,5.6,2024-04-25 14:24:00,2024-04-23 07:32:43.998266569,Delayed,0.46785435726974056,4,5,0,0,1,0.11544852837628503,4,5,0,1
ORD-00823,CUST-3983,2024-09-05,Delhi,DL,books,17381.87,79.6,2,618.9753167248086,7.801675222251225,0.2212867442158161,SELLER-624,2024-09-09,6.8,2024-09-11 19:12:00,2024-09-11 02:16:37.336825113,At Risk,3.7927409113039747,9,3,0,0,0,0.004579220807611171,3,0,0,0
ORD-00824,CUST-8259,2024-05-30,Delhi,DL,health_beauty,40263.58,274.86,2,56.92459215185234,3.389830893381708,5.648451022171516,SELLER-680,2024-06-02,4.8,2024-06-03 19:12:00,2024-06-02 06:49:51.423809603,At Risk,0.49413708465149603,5,3,0,0,0,0.006826347126928928,3,0,4,0
ORD-00825,CUST-7054,2024-07-01,Hyderabad,TG,fashion,44916.28,368.16,1,616.5948314223394,3.7967958309823766,7.474929558814,SELLER-944,2024-07-04,7.3,2024-07-08 07:12:00,2024-07-07 01:59:28.967174450,At Risk,3.51937689168002,7,0,0,0,0,0.008196400138209617,4,5,2,0
ORD-00826,CUST-3523,2024-12-01,Kolkata,WB,grocery,26151.81,163.03,1,233.3241447194841,8.879018383283206,4.446252400615428,SELLER-868,2024-12-04,4.2,2024-12-05 04:48:00,2024-12-05 03:59:56.030518815,At Risk,2.3147236579313897,12,6,0,1,1,0.006233746966387168,6,8,3,0
ORD-00827,CUST-5581,2024-04-04,Pune,MH,grocery,23047.33,158.09,0,905.6095017847414,4.041948796088813,9.449360453653965,SELLER-188,2024-04-06,7.1,2024-04-11 02:24:00,2024-04-11 12:40:23.304771007,On-Time,5.314609752257873,4,3,0,0,0,0.006859065277180602,9,3,3,2
ORD-00828,CUST-6609,2024-01-08,Lucknow,UP,electronics,2025.82,279.62,3,480.3417418024882,6.247328518956144,8.23810521880351,SELLER-611,2024-01-12,8.9,2024-01-16 21:36:00,2024-01-13 09:38:27.632458671,Delayed,2.248790926041611,1,0,0,0,0,0.13795995697693925,7,7,1,1
ORD-00829,CUST-3001,2024-12-25,Bangalore,KA,home_decor,44020.61,180.1,1,231.6990489765987,8.892381375268256,6.381550654868308,SELLER-146,2024-12-27,4.4,2024-12-29 09:36:00,2024-12-29 03:48:13.989157891,At Risk,2.1941197819753664,12,2,0,1,0,0.004091172494599811,1,2,5,0
ORD-00830,CUST-2387,2024-07-02,Bangalore,KA,sports,1144.01,339.91,2,854.6138633930057,2.098265830905613,0.6242518368251337,SELLER-871,2024-07-04,7.3,2024-07-09 07:12:00,2024-07-09 06:33:13.188985775,At Risk,4.877933010234051,7,1,0,0,0,0.2968620361394224,1,2,6,0
ORD-00831,CUST-7552,2024-10-07,Lucknow,UP,home_decor,47265.13,50.0,3,261.49504446303325,9.818772963526058,6.523462475831382,SELLER-839,2024-10-09,6.5,2024-10-13 12:00:00,2024-10-11 07:22:45.859208033,Delayed,1.6762502850194438,10,0,0,1,0,0.0010578399373928013,7,7,5,1
ORD-00832,CUST-2030,2024-07-13,Kolkata,WB,electronics,24716.2,261.6,1,313.5330857596268,7.019535339703258,9.115796012522187,SELLER-791,2024-07-15,6.3,2024-07-19 07:12:00,2024-07-17 13:37:26.293048155,At Risk,2.0736315195742514,7,5,0,0,1,0.010583723075429256,6,8,1,0
ORD-00833,CUST-2220,2024-12-17,Bangalore,KA,books,17425.76,89.58,0,835.9351200649012,4.961216941414448,3.794453868809514,SELLER-621,2024-12-21,6.0,2024-12-23 00:00:00,2024-12-24 04:18:43.971868036,On-Time,5.805105000450703,12,1,0,1,0,0.005140370327014317,1,2,0,2
ORD-00834,CUST-7035,2024-07-13,Delhi,DL,grocery,46248.81,125.58,2,315.70410950259,4.309205643509976,8.38132525605361,SELLER-383,2024-07-17,6.4,2024-07-19 09:36:00,2024-07-17 13:53:04.175305114,At Risk,2.05536529624082,7,5,0,0,1,0.0027152543978018503,3,0,3,0
ORD-00835,CUST-7523,2024-06-03,Ahmedabad,GJ,sports,1707.35,154.08,3,416.06213153833096,9.543646155515043,3.13161142862179,SELLER-476,2024-06-05,7.8,2024-06-10 19:12:00,2024-06-08 01:55:38.840824562,Delayed,2.222554121465443,6,0,0,0,0,0.09019229080691897,0,1,6,1
ORD-00836,CUST-9074,2024-04-02,Chennai,TN,home_decor,29280.53,90.34,1,354.1890140512779,2.057248275296664,5.701032915473028,SELLER-737,2024-04-05,4.4,2024-04-06 09:36:00,2024-04-06 18:30:09.654070152,On-Time,3.3540626330613437,4,1,0,0,0,0.0030852212982040218,2,6,5,2
ORD-00837,CUST-1834,2024-06-08,Mumbai,MH,books,27672.16,164.36,3,125.2363146520721,3.116832568459613,6.484244183707824,SELLER-233,2024-06-12,5.0,2024-06-13 00:00:00,2024-06-11 15:01:42.087929698,At Risk,1.043635955433934,6,5,0,0,1,0.005939328938220283,8,3,0,0
ORD-00838,CUST-2724,2024-03-01,Bangalore,KA,electronics,11356.36,242.19,1,48.506854124357886,3.077927555479248,6.779950375588949,SELLER-766,2024-03-03,3.5,2024-03-04 12:00:00,2024-03-04 05:49:14.960981723,At Risk,0.5774625490994987,3,4,0,0,0,0.021324497946705923,1,2,1,0
ORD-00839,CUST-7598,2024-05-01,Lucknow,UP,home_decor,21729.93,92.21,0,727.2952673203715,2.8900633473446344,8.825493144643481,SELLER-347,2024-05-04,6.1,2024-05-07 02:24:00,2024-05-07 15:16:31.555482404,On-Time,4.967863847816746,5,2,0,0,0,0.004243260642779669,7,7,5,2
ORD-00840,CUST-3413,2024-02-20,Ahmedabad,GJ,grocery,32787.07,120.67,2,648.6857526963635,4.685380452156892,2.346222670062821,SELLER-751,2024-02-23,7.0,2024-02-27 00:00:00,2024-02-26 05:50:32.245164827,At Risk,3.861224718430735,2,1,0,0,0,0.003680302012286786,0,1,3,0
ORD-00841,CUST-6993,2024-10-03,Hyderabad,TG,fashion,36492.99,207.58,0,289.54240687653663,9.891792332678332,2.623695852889747,SELLER-417,2024-10-05,3.8,2024-10-06 19:12:00,2024-10-07 10:44:42.319770665,On-Time,3.174807092944481,10,3,0,1,0,0.005688059869584006,4,5,2,2
ORD-00842,CUST-5498,2024-01-05,Pune,MH,books,535.48,270.54,2,302.6431337350297,8.887867667162174,7.040409933107368,SELLER-535,2024-01-09,6.2,2024-01-11 04:48:00,2024-01-09 12:19:01.833773528,At Risk,2.033892027789178,1,4,0,0,0,0.5042872054876231,9,3,0,0
ORD-00843,CUST-3105,2024-04-01,Lucknow,UP,electronics,46874.24,210.71,2,945.5557251785943,3.2794956832148614,1.771938124840381,SELLER-275,2024-04-04,8.1,2024-04-09 02:24:00,2024-04-08 17:28:00.073277155,At Risk,4.86396977972528,4,0,0,0,0,0.004495123651633571,7,7,1,0
ORD-00844,CUST-3568,2024-06-18,Delhi,DL,home_decor,8644.01,309.16,3,987.7944159611573,4.228701157301376,4.642704049639603,SELLER-934,2024-06-22,10.2,2024-06-28 04:48:00,2024-06-25 22:32:07.187695221,Delayed,4.035107908338061,6,1,0,0,0,0.035761670605355,3,0,5,1
ORD-00845,CUST-1209,2024-11-12,Pune,MH,grocery,12062.23,150.44,1,478.70055420135657,6.694807463859314,0.2003438407721514,SELLER-785,2024-11-16,4.7,2024-11-16 16:48:00,2024-11-17 09:26:38.639414987,On-Time,4.243799239373728,11,1,0,1,0,0.012470955125617269,9,3,3,2
ORD-00846,CUST-5911,2024-01-22,Chennai,TN,fashion,13541.94,205.2,0,804.4272280266788,0.171516806966141,1.4097933699011411,SELLER-685,2024-01-25,5.2,2024-01-27 04:48:00,2024-01-29 00:31:52.562507525,On-Time,6.445730993803515,1,0,0,0,0,0.015151806033254226,2,6,2,2
ORD-00847,CUST-3220,2024-11-21,Chennai,TN,fashion,2372.1,299.99,0,739.3190171106718,8.201536586856479,6.788463850288614,SELLER-450,2024-11-23,6.3,2024-11-27 07:12:00,2024-11-27 16:43:05.815391813,On-Time,4.889676039091745,11,3,0,1,0,0.12641270911466015,2,6,2,2
ORD-00848,CUST-1233,2024-01-01,Kolkata,WB,electronics,6591.08,282.49,0,304.3445324169265,8.797980573119196,7.474616034817539,SELLER-242,2024-01-04,4.7,2024-01-05 16:48:00,2024-01-05 12:31:16.838004109,At Risk,2.698089826391192,1,0,0,0,0,0.042852938677928665,6,8,1,0
ORD-00849,CUST-1792,2024-05-12,Jaipur,RJ,health_beauty,49324.32,88.8,3,67.97708341527357,8.57200334324534,1.1531903323787684,SELLER-903,2024-05-15,5.9,2024-05-17 21:36:00,2024-05-15 08:09:26.100035400,Delayed,0.48006414841294887,5,6,0,0,1,0.001800292425877825,5,4,4,1
ORD-00850,CUST-4110,2024-08-20,Kolkata,WB,grocery,16103.23,209.27,3,151.13069456359062,3.7505438688553614,2.27709550411197,SELLER-497,2024-08-24,6.0,2024-08-26 00:00:00,2024-08-23 18:08:08.460051475,Delayed,1.0495187122471572,8,1,0,0,0,0.012994722504584201,6,8,3,1
ORD-00851,CUST-3166,2024-01-12,Ahmedabad,GJ,grocery,6207.4,313.17,3,839.9111758307557,4.619995073642081,0.989044465370511,SELLER-723,2024-01-14,9.5,2024-01-21 12:00:00,2024-01-19 04:47:21.627958888,Delayed,3.683820946626122,1,4,0,0,0,0.05044294826364281,0,1,3,1
ORD-00852,CUST-9526,2024-12-11,Pune,MH,sports,5796.07,138.17,2,733.9016817963183,0.1238832190375582,4.3341284392511685,SELLER-817,2024-12-15,7.2,2024-12-18 04:48:00,2024-12-17 16:04:05.526536010,At Risk,4.247116214099064,12,2,0,1,0,0.02383445430191459,9,3,6,0
ORD-00853,CUST-6193,2024-02-15,Jaipur,RJ,electronics,36113.27,257.86,0,667.6914960176551,3.993953480435508,1.261160707446333,SELLER-742,2024-02-18,4.8,2024-02-19 19:12:00,2024-02-21 08:07:22.726279629,On-Time,5.795933125153257,2,3,0,0,0,0.007140113866347016,5,4,1,2
ORD-00854,CUST-2214,2024-02-03,Hyderabad,TG,fashion,42801.15,164.19,2,139.34234337968184,4.604268223666015,4.3729601716689,SELLER-468,2024-02-05,4.2,2024-02-07 04:48:00,2024-02-06 16:43:15.892340021,At Risk,1.3823645176555737,2,5,0,0,1,0.003836022255891351,4,5,2,0
ORD-00855,CUST-5419,2024-03-18,Delhi,DL,fashion,13219.14,279.74,0,643.5313805760195,9.069742930684786,7.320982558011316,SELLER-600,2024-03-20,6.1,2024-03-24 02:24:00,2024-03-24 05:13:25.556408840,On-Time,4.395706151475544,3,0,0,0,0,0.021160139000040847,3,0,2,2
ORD-00856,CUST-8314,2024-08-05,Pune,MH,electronics,1535.02,226.03,0,774.4308081781843,8.939876737572474,6.833886331434175,SELLER-721,2024-08-07,6.6,2024-08-11 14:24:00,2024-08-11 20:55:54.109132973,On-Time,4.8890833849632855,8,0,0,0,0,0.1471530318615643,9,3,1,2
ORD-00857,CUST-9475,2024-10-27,Kolkata,WB,health_beauty,11542.96,300.07,1,861.9957323616877,9.660970640879096,2.804604868518452,SELLER-469,2024-10-29,7.4,2024-11-03 09:36:00,2024-11-03 07:26:22.156380245,At Risk,4.853579574108601,10,6,0,1,1,0.02599367981178036,6,8,4,0
ORD-00858,CUST-1212,2024-03-13,Mumbai,MH,sports,3297.53,288.38,0,23.09896640168204,8.851049850905204,6.737625492469324,SELLER-678,2024-03-15,2.7,2024-03-15 16:48:00,2024-03-16 02:46:18.753485525,On-Time,0.35646553089015487,3,2,0,0,0,0.08742682346378537,8,3,6,2
ORD-00859,CUST-2658,2024-10-08,Jaipur,RJ,home_decor,5618.05,273.26,3,687.630350859693,0.0820070942764561,9.277121308995769,SELLER-481,2024-10-11,8.0,2024-10-16 00:00:00,2024-10-14 10:30:56.311571390,At Risk,3.5814080773942343,10,1,0,1,0,0.048630996342798154,5,4,5,0
ORD-00860,CUST-6024,2024-09-05,Jaipur,RJ,electronics,21859.65,258.82,3,28.90667904717238,6.414608523322197,3.475243870849156,SELLER-185,2024-09-08,4.6,2024-09-09 14:24:00,2024-09-08 03:28:07.685348381,At Risk,0.2618358609345324,9,3,0,0,0,0.011839538165608066,5,4,1,0
ORD-00861,CUST-6917,2024-02-16,Delhi,DL,sports,11880.96,254.5,3,709.8041170880042,0.6823768310304079,3.291191536976066,SELLER-886,2024-02-19,8.1,2024-02-24 02:24:00,2024-02-22 13:10:35.378582016,At Risk,3.6512557463374704,2,4,0,0,0,0.021419025143999813,3,0,6,0
ORD-00862,CUST-6141,2024-04-30,Bangalore,KA,grocery,26039.32,325.17,1,639.2651510846848,2.7259428637998537,5.714386514820174,SELLER-838,2024-05-04,6.4,2024-05-06 09:36:00,2024-05-06 04:42:42.545268581,At Risk,4.161882494040916,4,1,0,0,0,0.012487173736728275,1,2,3,0
ORD-00863,CUST-2794,2024-08-01,Chennai,TN,sports,13047.94,310.15,1,156.86438428978278,5.783076294705803,2.455018110274718,SELLER-559,2024-08-03,4.0,2024-08-05 00:00:00,2024-08-04 18:49:25.414013184,At Risk,1.6340040030185705,8,3,0,0,0,0.0237682141231395,2,6,6,0
ORD-00864,CUST-6988,2024-08-26,Chennai,TN,books,47056.6,127.3,2,768.460533831679,7.006138184075389,6.51578927980252,SELLER-424,2024-08-28,8.4,2024-09-03 09:36:00,2024-09-01 20:12:54.950615285,At Risk,3.8118082035301533,8,0,0,0,0,0.0027051953350787123,2,6,0,0
ORD-00865,CUST-9296,2024-02-25,Mumbai,MH,fashion,45344.23,344.17,0,77.66414200779424,6.546320259170953,8.32261770672481,SELLER-621,2024-02-28,3.3,2024-02-28 07:12:00,2024-02-28 09:19:10.909347369,On-Time,0.9806078536337658,2,6,0,0,1,0.007589993478917187,8,3,2,2
ORD-00866,CUST-6578,2024-12-15,Ahmedabad,GJ,home_decor,28556.9,257.81,0,828.1347860071871,0.4905836740864322,4.59318505098632,SELLER-588,2024-12-17,6.5,2024-12-21 12:00:00,2024-12-22 03:22:34.227555101,On-Time,5.308556320558892,12,6,0,1,1,0.009027624580238742,0,1,5,2
ORD-00867,CUST-6551,2024-04-16,Ahmedabad,GJ,electronics,18043.99,125.04,3,269.3099523997467,1.0360386956955203,6.795073249283824,SELLER-496,2024-04-20,6.4,2024-04-22 09:36:00,2024-04-20 08:19:01.899436687,Delayed,1.7533200026025173,4,1,0,0,0,0.006929347148432889,0,1,1,1
ORD-00868,CUST-4845,2024-11-14,Hyderabad,TG,fashion,19366.77,90.09,3,691.9633436776584,1.285868129312734,6.518854238829953,SELLER-995,2024-11-16,8.3,2024-11-22 07:12:00,2024-11-20 11:02:08.164468749,At Risk,3.4737115646468792,11,3,0,1,0,0.004651542227112363,4,5,2,0
